Id,Id2,Geography,Year,Estimate; Total:,Margin of Error; Total:,Estimate; With a mortgage:,Margin of Error; With a mortgage:,"Estimate; With a mortgage: - Less than $20,000:","Margin of Error; With a mortgage: - Less than $20,000:","Estimate; With a mortgage: - Less than $20,000: - Less than 20 percent","Margin of Error; With a mortgage: - Less than $20,000: - Less than 20 percent","Estimate; With a mortgage: - Less than $20,000: - 20 to 29 percent","Margin of Error; With a mortgage: - Less than $20,000: - 20 to 29 percent","Estimate; With a mortgage: - Less than $20,000: - 30 percent or more","Margin of Error; With a mortgage: - Less than $20,000: - 30 percent or more","Estimate; With a mortgage: - $20,000 to $34,999:","Margin of Error; With a mortgage: - $20,000 to $34,999:","Estimate; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - Less than 20 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $20,000 to $34,999: - 20 to 29 percent","Estimate; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Margin of Error; With a mortgage: - $20,000 to $34,999: - 30 percent or more","Estimate; With a mortgage: - $35,000 to $49,999:","Margin of Error; With a mortgage: - $35,000 to $49,999:","Estimate; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - Less than 20 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $35,000 to $49,999: - 20 to 29 percent","Estimate; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Margin of Error; With a mortgage: - $35,000 to $49,999: - 30 percent or more","Estimate; With a mortgage: - $50,000 to $74,999:","Margin of Error; With a mortgage: - $50,000 to $74,999:","Estimate; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - Less than 20 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; With a mortgage: - $50,000 to $74,999: - 20 to 29 percent","Estimate; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Margin of Error; With a mortgage: - $50,000 to $74,999: - 30 percent or more","Estimate; With a mortgage: - $75,000 or more:","Margin of Error; With a mortgage: - $75,000 or more:","Estimate; With a mortgage: - $75,000 or more: - Less than 20 percent","Margin of Error; With a mortgage: - $75,000 or more: - Less than 20 percent","Estimate; With a mortgage: - $75,000 or more: - 20 to 29 percent","Margin of Error; With a mortgage: - $75,000 or more: - 20 to 29 percent","Estimate; With a mortgage: - $75,000 or more: - 30 percent or more","Margin of Error; With a mortgage: - $75,000 or more: - 30 percent or more",Estimate; With a mortgage: - Zero or negative income,Margin of Error; With a mortgage: - Zero or negative income,Estimate; Not mortgaged:,Margin of Error; Not mortgaged:,"Estimate; Not mortgaged: - Less than $20,000:","Margin of Error; Not mortgaged: - Less than $20,000:","Estimate; Not mortgaged: - Less than $20,000: - Less than 20 percent","Margin of Error; Not mortgaged: - Less than $20,000: - Less than 20 percent","Estimate; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Margin of Error; Not mortgaged: - Less than $20,000: - 20 to 29 percent","Estimate; Not mortgaged: - Less than $20,000: - 30 percent or more","Margin of Error; Not mortgaged: - Less than $20,000: - 30 percent or more","Estimate; Not mortgaged: - $20,000 to $34,999:","Margin of Error; Not mortgaged: - $20,000 to $34,999:","Estimate; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - Less than 20 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 20 to 29 percent","Estimate; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Margin of Error; Not mortgaged: - $20,000 to $34,999: - 30 percent or more","Estimate; Not mortgaged: - $35,000 to $49,999:","Margin of Error; Not mortgaged: - $35,000 to $49,999:","Estimate; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - Less than 20 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 20 to 29 percent","Estimate; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Margin of Error; Not mortgaged: - $35,000 to $49,999: - 30 percent or more","Estimate; Not mortgaged: - $50,000 to $74,999:","Margin of Error; Not mortgaged: - $50,000 to $74,999:","Estimate; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - Less than 20 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 20 to 29 percent","Estimate; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Margin of Error; Not mortgaged: - $50,000 to $74,999: - 30 percent or more","Estimate; Not mortgaged: - $75,000 or more:","Margin of Error; Not mortgaged: - $75,000 or more:","Estimate; Not mortgaged: - $75,000 or more: - Less than 20 percent","Margin of Error; Not mortgaged: - $75,000 or more: - Less than 20 percent","Estimate; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Margin of Error; Not mortgaged: - $75,000 or more: - 20 to 29 percent","Estimate; Not mortgaged: - $75,000 or more: - 30 percent or more","Margin of Error; Not mortgaged: - $75,000 or more: - 30 percent or more",Estimate; Not mortgaged: - Zero or negative income,Margin of Error; Not mortgaged: - Zero or negative income
0500000US06001,6001,"Alameda County, California",2009,280221,4710,218017,4452,8284,1387,43,72,0,294,8241,1384,12276,1911,0,294,437,288,11839,1895,14052,1593,304,307,1375,497,12373,1676,31288,2512,3016,859,4925,1134,23347,2257,151506,4124,47342,3167,51376,3185,52788,2905,611,281,62204,2812,8317,1143,718,307,2513,635,5086,963,11468,1544,6817,1232,2481,722,2170,611,7979,1237,6568,1133,1339,451,72,98,11297,1576,10541,1519,518,354,238,205,22528,1898,22361,1892,167,154,0,294,615,482
0500000US06007,6007,"Butte County, California",2009,51838,2164,33434,2418,2803,839,0,294,0,294,2803,839,3856,878,56,96,485,296,3315,823,5696,1138,308,221,1554,607,3834,1018,7597,1442,1537,588,2945,941,3115,943,13348,1561,5398,1009,4514,903,3436,872,134,152,18404,1926,4180,1187,708,402,967,448,2505,945,4816,930,3547,902,923,460,346,247,2712,705,2298,613,414,279,0,294,3102,797,3102,797,0,294,0,294,3406,989,3406,989,0,294,0,294,188,191
0500000US06013,6013,"Contra Costa County, California",2009,247333,4879,192553,4331,7229,1350,0,294,0,294,7229,1350,10264,1696,721,571,785,491,8758,1585,13753,1668,715,445,665,375,12373,1574,30036,2743,2420,705,5228,1170,22388,2432,130926,3865,40273,2396,42964,3045,47689,3300,345,217,54780,2619,8019,1289,726,336,1502,631,5791,1141,8831,1024,5537,1005,1345,503,1949,615,7465,1288,5894,1099,1316,498,255,222,9475,1222,8569,1145,840,397,66,111,20813,2093,20554,2030,259,219,0,294,177,164
0500000US06017,6017,"El Dorado County, California",2009,51393,2223,38395,2457,1853,731,0,294,0,294,1853,731,2158,676,63,103,96,115,1999,683,3300,1034,415,501,149,159,2736,860,6276,1472,836,454,1159,455,4281,1152,24769,1990,7039,1269,9594,1630,8136,1184,39,66,12998,1515,1194,517,163,169,275,221,756,415,2927,881,1349,600,1115,512,463,262,1868,649,1276,557,535,293,57,94,2927,957,2512,733,415,485,0,294,4014,741,4014,741,0,294,0,294,68,116
0500000US06019,6019,"Fresno County, California",2009,152504,3738,113831,3713,8186,1392,0,294,0,294,8186,1392,9562,1406,107,128,1038,529,8417,1305,16465,1972,1186,572,3293,905,11986,1821,26930,2557,4241,802,9047,1472,13642,1916,52383,2895,24966,2234,18633,1828,8784,1347,305,226,38673,2831,7677,1146,2017,636,1765,516,3895,709,8149,1097,5458,899,1383,595,1308,478,6227,1140,5671,1073,399,249,157,133,6282,1016,6225,1023,0,294,57,99,10161,1476,10161,1476,0,294,0,294,177,154
0500000US06023,6023,"Humboldt County, California",2009,29092,1375,17437,1246,1058,420,0,294,0,294,1058,420,2586,820,73,90,352,394,2161,765,2792,796,289,203,730,479,1773,624,4021,848,807,517,1581,583,1633,522,6672,1088,3000,697,2404,765,1268,526,308,244,11655,1168,2791,722,962,356,507,267,1322,609,2488,634,1498,493,723,351,267,297,2058,662,1935,663,30,50,93,155,2392,792,2359,794,33,55,0,294,1871,506,1871,506,0,294,0,294,55,93
0500000US06025,6025,"Imperial County, California",2009,28596,1824,19459,1714,1223,615,0,294,33,66,1190,612,2043,637,0,294,157,221,1886,593,2828,836,100,134,323,247,2405,815,4700,1029,1272,673,1246,459,2182,778,8665,1151,3858,880,2829,840,1978,727,0,294,9137,1065,3253,838,1186,477,667,398,1400,595,1680,664,1041,540,514,553,125,121,1610,606,1610,606,0,294,0,294,851,411,824,407,27,50,0,294,1553,561,1553,561,0,294,0,294,190,206
0500000US06029,6029,"Kern County, California",2009,145330,4194,108854,3815,7869,1563,46,77,140,117,7683,1541,12988,1614,561,423,1079,541,11348,1578,16464,1945,1269,512,3873,1021,11322,1700,21504,2091,4822,928,6446,1131,10236,1610,49506,2782,24950,2567,17660,1885,6896,1109,523,448,36476,2327,8314,1455,2428,720,2310,818,3576,965,7934,1052,5108,929,1658,485,1168,482,5143,898,4593,878,395,268,155,150,5423,931,5309,951,50,84,64,105,9418,1301,9376,1304,42,68,0,294,244,187
0500000US06031,6031,"Kings County, California",2009,19582,1515,14752,1799,1222,523,0,294,0,294,1222,523,1838,623,73,121,99,90,1666,623,2701,873,0,294,1202,672,1499,521,3791,924,679,341,863,457,2249,809,5163,1048,2151,804,2338,710,674,297,37,64,4830,813,968,396,303,236,211,230,454,231,1067,524,986,509,81,94,0,294,653,308,580,304,73,126,0,294,1105,398,1061,392,44,78,0,294,1022,405,1022,405,0,294,0,294,15,37
0500000US06033,6033,"Lake County, California",2009,17747,1681,11323,1714,488,322,0,294,0,294,488,322,604,358,0,294,159,199,445,322,1530,651,123,148,117,148,1290,601,2745,992,397,386,763,581,1585,722,5646,1304,2331,783,1780,600,1535,787,310,411,6424,1259,2104,706,201,194,576,418,1327,658,1469,664,968,529,329,275,172,283,873,505,693,432,180,253,0,294,1017,477,1017,477,0,294,0,294,699,379,699,379,0,294,0,294,262,230
0500000US06037,6037,"Los Angeles County, California",2009,1514362,13749,1175417,13096,54797,3688,97,112,332,191,54368,3712,93053,5349,861,402,3022,644,89170,5444,117237,5095,3932,934,10122,1508,103183,4753,213132,6630,15533,1787,39519,2809,158080,6195,690080,10658,225893,6790,217130,6840,247057,7680,7118,1273,338945,7612,60605,3646,13078,1799,12182,1585,35345,3064,55968,3133,31454,2349,13027,1477,11487,1630,47062,3429,38181,3140,6360,1123,2521,769,55714,3379,52696,3311,2444,664,574,274,115005,4985,112883,4959,1147,452,975,543,4591,984
0500000US06039,6039,"Madera County, California",2009,27746,1856,19812,1656,963,473,0,294,0,294,963,473,3255,1059,0,294,236,237,3019,1032,3031,867,74,96,552,349,2405,792,4804,1217,476,419,1218,649,3110,976,7404,1160,2480,758,3178,926,1746,694,355,298,7934,1122,1844,578,233,168,446,328,1165,520,1847,684,1069,544,306,211,472,334,1305,545,1215,521,90,149,0,294,1389,515,1344,504,0,294,45,78,1549,617,1549,617,0,294,0,294,0,294
0500000US06041,6041,"Marin County, California",2009,63046,2716,45528,2528,1206,520,0,294,0,294,1206,520,2316,729,47,74,51,88,2218,705,1747,545,55,93,128,154,1564,506,5018,1016,386,294,1211,521,3421,797,34809,2443,11645,1604,10675,1479,12489,1702,432,431,17518,1844,1837,720,330,249,186,308,1321,563,1939,659,671,315,399,253,869,419,2258,769,1608,657,303,288,347,251,2661,682,2217,625,0,294,444,287,8651,1413,8325,1349,202,191,124,153,172,274
0500000US06045,6045,"Mendocino County, California",2009,21021,1480,12144,1284,619,299,0,294,49,80,570,292,1075,350,0,294,69,110,1006,355,1909,765,59,103,323,258,1527,715,2345,708,236,225,465,283,1644,644,6084,914,1952,596,1981,659,2151,611,112,161,8877,1098,2550,793,886,457,403,323,1261,567,2437,660,1082,493,756,379,599,348,1181,528,1125,498,56,102,0,294,1576,544,1525,534,51,90,0,294,1080,363,1080,363,0,294,0,294,53,91
0500000US06047,6047,"Merced County, California",2009,39947,2316,28925,2019,2123,691,0,294,69,125,2054,683,4671,1018,161,163,406,250,4104,1026,4119,941,256,210,1008,467,2855,815,6657,1192,679,375,2671,769,3307,816,11240,1429,5201,1053,4149,895,1890,701,115,144,11022,1284,2143,593,431,224,391,241,1321,461,1977,658,1405,555,386,241,186,144,1761,505,1672,496,89,95,0,294,2366,649,2288,614,78,132,0,294,2775,762,2775,762,0,294,0,294,0,294
0500000US06053,6053,"Monterey County, California",2009,64565,2566,47723,2672,1784,745,56,96,0,294,1728,712,3152,778,19,32,48,80,3085,779,4387,1033,69,116,409,300,3909,933,8954,1520,969,487,1512,726,6473,1238,29051,2162,8181,1133,9903,1542,10967,1446,395,432,16842,1708,3638,960,661,318,561,255,2416,871,3494,908,2445,757,592,398,457,299,2021,726,1682,600,339,275,0,294,2407,713,2224,684,136,182,47,78,5236,1043,5163,1023,73,118,0,294,46,67
0500000US06055,6055,"Napa County, California",2009,31298,1867,21686,1875,737,483,0,294,0,294,737,483,725,468,0,294,0,294,725,468,1699,680,0,294,111,113,1588,665,3417,978,808,377,553,454,2056,720,14983,1590,5151,1031,5217,1150,4615,1315,125,140,9612,1248,1647,667,573,386,158,154,916,564,1434,502,799,409,302,203,333,205,1505,514,1257,494,141,132,107,147,1815,557,1778,542,0,294,37,60,3211,858,3211,858,0,294,0,294,0,294
0500000US06057,6057,"Nevada County, California",2009,30320,1892,20909,1897,1352,447,0,294,0,294,1352,447,2095,773,79,129,50,81,1966,774,2157,682,0,294,419,254,1738,633,4635,1100,354,270,1073,477,3208,950,10609,1448,3663,1042,3997,978,2949,916,61,85,9411,1243,1958,700,120,146,167,118,1671,668,1825,631,1143,575,317,185,365,234,1313,404,879,349,293,204,141,140,1497,457,1394,427,50,63,53,87,2613,649,2613,649,0,294,0,294,205,326
0500000US06059,6059,"Orange County, California",2009,586937,7024,445966,7693,14834,1771,0,294,0,294,14834,1771,24901,2306,320,275,1381,483,23200,2266,35701,3250,1026,554,2498,676,32177,3197,68170,4179,5796,1142,10992,1626,51382,3562,300083,6429,99538,4311,93561,3827,106984,4525,2277,797,140971,5213,19211,1787,4405,901,3225,682,11581,1462,23172,2075,12932,1403,5568,1093,4672,825,19775,1918,15810,1683,3275,817,690,318,25015,1944,22584,1835,2138,651,293,198,52069,3387,51810,3361,156,151,103,169,1729,600
0500000US06061,6061,"Placer County, California",2009,90529,2281,68275,2725,2936,901,0,294,0,294,2936,901,4231,990,73,124,178,173,3980,971,5517,978,185,178,433,273,4899,935,11252,1529,602,312,2833,855,7817,1410,43943,2467,13021,1592,16416,2353,14506,1808,396,392,22254,1755,2657,659,226,207,343,253,2088,548,3888,921,2131,675,1159,451,598,283,3666,850,2934,770,627,348,105,126,4117,1000,3854,961,215,183,48,81,7740,1188,7689,1182,51,87,0,294,186,179
0500000US06065,6065,"Riverside County, California",2009,440246,6338,330966,6996,18407,2055,0,294,230,228,18177,2013,35138,3178,304,198,2059,821,32775,3117,34925,2686,1155,441,6393,1400,27377,2485,67673,4119,5831,1254,17055,2145,44787,3385,172652,5743,53082,2963,57192,3765,62378,3360,2171,780,109280,3435,23463,2107,5640,1193,3912,1013,13911,1516,28057,2308,14900,1709,8086,1588,5071,1054,17041,1747,12692,1638,2856,768,1493,720,15403,1732,13791,1673,1395,555,217,193,24036,2029,23630,2010,341,248,65,107,1280,474
0500000US06067,6067,"Sacramento County, California",2009,292581,5267,224531,5432,10130,1527,0,294,176,170,9954,1518,19070,2343,648,396,1266,562,17156,2227,24442,2430,796,335,3341,678,20305,2319,48228,2510,4163,951,12348,1558,31717,2413,121475,4432,44711,3121,47436,2667,29328,2504,1186,704,68050,2906,10725,1488,2741,784,1699,670,6285,1033,15005,2116,10201,1629,3087,880,1717,599,11436,1410,10230,1306,1066,437,140,162,13248,1618,12907,1661,284,189,57,94,17430,1675,17384,1656,46,79,0,294,206,193
0500000US06071,6071,"San Bernardino County, California",2009,377587,6460,296549,6117,20119,2469,68,113,200,164,19851,2459,28084,2844,46,78,1379,548,26659,2749,34426,2904,1818,623,4730,1080,27878,2678,64509,4645,6894,1231,18583,2061,39032,3748,147772,5331,52603,3428,53643,4017,41526,3070,1639,662,81038,3703,19131,2215,4921,1150,3924,1134,10286,1507,18472,2423,12012,2031,3869,949,2591,723,13259,1902,11068,1754,1834,677,357,240,13210,1840,12953,1812,257,210,0,294,15834,1671,15834,1671,0,294,0,294,1132,518
0500000US06073,6073,"San Diego County, California",2009,578787,7201,443139,7620,17396,2143,0,294,187,183,17209,2125,29448,2356,670,389,1269,408,27509,2461,43035,3237,1745,561,4672,997,36618,2913,75629,3745,5003,1068,13750,1847,56876,3728,274604,6385,80986,3890,93020,4224,100598,4344,3027,991,135648,4409,22046,2166,5298,1023,4072,911,12676,1697,24409,2134,13591,1552,5138,1032,5680,1147,20057,1805,15849,1574,3152,798,1056,460,24334,2316,22790,2280,1233,470,311,231,43199,2801,42360,2788,798,527,41,68,1603,502
0500000US06075,6075,"San Francisco County, California",2009,122182,4247,87651,3799,2712,972,0,294,0,294,2712,972,4811,1150,105,182,50,85,4656,1148,4247,966,0,294,180,177,4067,908,11467,1713,603,340,1254,495,9610,1548,64180,3460,22244,2326,19245,1990,22691,2112,234,173,34531,2724,4024,862,549,302,1438,547,2037,645,4481,1007,2748,665,1106,655,627,255,4059,864,3630,792,429,334,0,294,6029,1234,5339,1215,690,312,0,294,15328,1759,15062,1749,208,260,58,96,610,391
0500000US06077,6077,"San Joaquin County, California",2009,126980,5361,97311,4553,4753,1047,56,95,0,294,4697,1024,8228,1694,159,152,730,524,7339,1605,13581,1936,632,289,1800,604,11149,1742,19498,1982,1777,645,4932,1057,12789,1532,50722,3535,17326,1756,17709,1960,15687,2363,529,451,29669,2233,6359,1338,2345,972,1424,636,2590,777,5301,859,3481,604,1076,507,744,322,5457,916,4529,814,712,466,216,205,5564,1115,5517,1108,47,79,0,294,6853,1333,6853,1333,0,294,0,294,135,136
0500000US06079,6079,"San Luis Obispo County, California",2009,63780,2394,43996,2461,2360,793,0,294,60,98,2300,793,2463,701,0,294,101,101,2362,690,6007,1318,461,312,949,482,4597,1205,7376,1304,600,392,1327,616,5449,1018,25629,2391,7833,1375,8875,1459,8921,1345,161,184,19784,1662,3744,883,565,288,899,606,2280,626,3345,914,2135,743,732,307,478,291,2852,670,2571,600,188,221,93,156,3864,1085,3751,1097,113,134,0,294,5689,1020,5612,1010,77,128,0,294,290,242
0500000US06081,6081,"San Mateo County, California",2009,153416,4043,115966,4114,2885,834,0,294,0,294,2885,834,4909,966,40,67,161,148,4708,976,5525,1157,53,89,687,377,4785,981,14834,1832,1107,509,1888,617,11839,1649,87541,4036,26657,2376,25817,2314,35067,3352,272,225,37450,2353,4554,1010,778,368,1022,643,2754,731,4977,1037,2858,892,872,402,1247,535,4669,973,3747,923,574,303,348,217,6555,1032,6101,1004,409,257,45,75,16317,1547,15970,1541,238,193,109,128,378,241
0500000US06083,6083,"Santa Barbara County, California",2009,74286,2605,51322,2743,2410,635,63,88,64,104,2283,645,3277,807,71,116,306,206,2900,780,4988,1050,91,111,402,256,4495,1008,9286,1439,1750,750,1933,643,5603,1089,30986,2271,11899,1774,8661,1257,10426,1352,375,385,22964,1820,2533,622,630,300,362,258,1541,501,3930,831,2346,603,766,288,818,468,3877,834,2863,737,358,245,656,550,4761,997,4426,953,240,199,95,134,7726,1128,7718,1125,0,294,8,14,137,139
0500000US06085,6085,"Santa Clara County, California",2009,344935,6086,262070,5783,7637,1441,0,294,0,294,7637,1441,9185,1412,0,294,276,206,8909,1391,15769,2138,487,265,1603,635,13679,2066,31978,2783,1724,545,4869,1109,25385,2596,196528,5441,57533,3310,63511,3091,75484,4327,973,469,82865,4112,10382,1677,2409,778,1901,722,6072,1148,11669,1495,6710,1229,2064,578,2895,802,9541,1356,7466,1057,1469,562,606,326,13531,1644,11872,1590,1284,553,375,261,36973,2792,36478,2799,495,282,0,294,769,399
0500000US06087,6087,"Santa Cruz County, California",2009,56015,2417,39787,2126,1705,571,0,294,0,294,1705,571,2927,863,0,294,62,102,2865,853,3203,751,0,294,205,164,2998,731,6315,1054,398,207,1342,468,4575,924,25583,1825,7836,1205,7402,1072,10345,1353,54,89,16228,1769,2896,727,988,561,679,524,1229,441,2613,802,1506,563,863,462,244,212,2184,796,1770,745,360,236,54,89,2268,689,2140,675,128,127,0,294,5890,1036,5768,1055,122,133,0,294,377,439
0500000US06089,6089,"Shasta County, California",2009,44976,1870,29180,1950,2837,889,0,294,0,294,2837,889,3095,905,182,150,135,155,2778,862,4745,1009,373,247,832,378,3540,873,6478,1143,1296,586,1961,732,3221,871,11963,1241,5336,1041,3877,874,2750,743,62,110,15796,1311,3131,703,812,427,648,382,1671,464,3810,945,2086,661,1374,644,350,237,3007,696,2729,698,278,179,0,294,2491,607,2315,575,176,184,0,294,3072,742,3072,742,0,294,0,294,285,267
0500000US06095,6095,"Solano County, California",2009,91324,2797,72794,3101,3160,920,0,294,0,294,3160,920,3823,1062,0,294,355,227,3468,1009,7119,1286,175,218,1028,535,5916,1082,14379,1803,1661,574,2736,728,9982,1510,44032,2793,14128,1594,15182,1638,14722,1775,281,273,18530,1703,2574,676,830,434,530,394,1214,523,3904,891,2547,662,983,524,374,288,3034,872,2890,837,51,86,93,113,3743,965,3743,965,0,294,0,294,5275,1170,5153,1176,122,144,0,294,0,294
0500000US06097,6097,"Sonoma County, California",2009,109437,3969,80798,3614,3388,844,0,294,39,64,3349,847,5700,1066,127,144,573,426,5000,961,6008,1202,203,197,693,339,5112,1147,14454,1887,1159,376,2480,733,10815,1630,51062,2775,13502,1184,18639,2020,18921,1985,186,158,28639,1889,3747,827,1200,547,669,272,1878,579,6763,1060,3344,830,2030,633,1389,554,4714,963,3926,939,546,295,242,218,4687,908,4433,885,254,195,0,294,8478,1375,8347,1392,131,155,0,294,250,232
0500000US06099,6099,"Stanislaus County, California",2009,96132,3720,69828,3305,3014,730,0,294,0,294,3014,730,7255,1096,148,137,603,326,6504,1052,9982,1476,555,360,1517,635,7910,1299,16626,2307,1854,594,3781,987,10991,1987,32876,2798,13041,1595,13109,1795,6726,1241,75,104,26304,2059,6175,1119,1549,600,1439,491,3187,840,5372,1025,3049,716,1761,670,562,267,4597,975,4189,934,325,235,83,138,4499,911,4454,917,45,73,0,294,5537,853,5537,853,0,294,0,294,124,117
0500000US06107,6107,"Tulare County, California",2009,72208,2486,54057,2674,4056,925,0,294,14,24,4042,930,9070,1500,195,235,1098,522,7777,1410,7774,1135,477,303,1495,555,5802,949,12384,1490,2059,576,4503,885,5822,1263,20677,2235,11728,1755,6594,1167,2355,584,96,115,18151,1598,3977,869,1872,720,392,193,1713,524,4359,838,3361,766,701,264,297,256,2802,698,2555,656,154,186,93,138,2989,577,2892,584,52,52,45,44,3941,942,3877,942,64,110,0,294,83,101
0500000US06111,6111,"Ventura County, California",2009,169308,3738,134239,3984,5143,1034,0,294,54,90,5089,1017,7533,1407,242,245,452,378,6839,1288,10012,1492,231,198,1113,588,8668,1385,22439,2213,1495,457,3437,924,17507,1844,88917,3197,27458,2210,30044,2492,31415,2659,195,190,35069,2576,6013,1200,1293,528,1035,477,3685,967,6616,1116,3637,691,1568,596,1411,498,5657,903,4847,839,757,319,53,89,5636,1045,5331,938,267,342,38,65,10860,1379,10749,1376,111,93,0,294,287,264
0500000US06113,6113,"Yolo County, California",2009,37805,1579,28664,1754,906,452,0,294,69,119,837,432,1237,560,321,369,0,294,916,477,3533,1005,161,181,176,155,3196,980,5070,1211,482,288,1211,504,3377,983,17864,1500,6672,902,6768,1203,4424,958,54,94,9141,1159,1250,548,135,167,116,132,999,513,1671,420,900,370,547,269,224,197,548,293,548,293,0,294,0,294,1165,485,1103,458,62,105,0,294,4377,842,4377,842,0,294,0,294,130,156
0500000US06115,6115,"Yuba County, California",2009,15321,1323,10970,1436,976,518,0,294,0,294,976,518,1623,626,42,69,0,294,1581,616,1445,560,380,348,183,194,882,442,2578,956,547,366,429,289,1602,762,4284,913,1801,622,1573,585,910,607,64,111,4351,726,749,339,89,110,417,322,243,198,1236,614,883,445,353,406,0,294,656,371,580,373,76,132,0,294,1085,482,1085,482,0,294,0,294,566,337,566,337,0,294,0,294,59,103
0500000US06001,6001,"Alameda County, California",2010,286780,5237,220712,5421,6659,1421,116,193,0,294,6543,1464,10574,1639,62,83,357,220,10155,1629,14195,1779,405,261,1038,439,12752,1732,33741,2777,1973,543,5186,1047,26582,2369,153962,4909,49667,3548,50440,3241,53855,3829,1581,753,66068,3121,8288,1229,1218,467,1692,616,5378,965,10309,1337,5880,1033,2383,596,2046,595,8435,1234,6594,1083,1172,416,669,370,11007,1460,10119,1436,567,299,321,189,27459,2361,27311,2362,148,140,0,294,570,327
0500000US06007,6007,"Butte County, California",2010,50325,2185,32399,1937,2624,642,0,294,43,71,2581,630,3054,905,56,94,305,229,2693,874,4401,990,191,172,1259,478,2951,863,7166,1112,1098,465,1990,604,4078,941,14793,1533,6831,1340,5149,855,2813,789,361,486,17926,1690,3942,999,1018,395,684,397,2240,824,5034,983,3256,745,1190,530,588,456,3190,969,2957,949,165,158,68,109,2466,709,2329,657,137,159,0,294,3029,889,3029,889,0,294,0,294,265,192
0500000US06013,6013,"Contra Costa County, California",2010,243026,4695,190759,4999,5994,1132,0,294,310,403,5684,1091,8624,1366,203,219,184,178,8237,1352,14833,1951,168,167,946,400,13719,1937,28460,3039,2200,725,4331,1062,21929,2545,132195,4078,41472,2812,46732,3151,43991,3396,653,459,52267,2359,7327,1121,1060,433,1524,528,4743,900,8998,1067,4770,795,1799,537,2429,630,7934,1267,5709,1020,1577,642,648,337,9433,1348,8265,1244,1015,512,153,186,18255,1869,18032,1837,155,166,68,114,320,225
0500000US06017,6017,"El Dorado County, California",2010,51155,2734,38534,2558,1902,754,0,294,0,294,1902,754,3567,1070,64,105,187,183,3316,1072,3180,827,76,128,606,381,2498,726,7306,1459,675,500,959,454,5672,1167,22579,1906,7644,1277,8538,1469,6397,1390,0,294,12621,1644,1852,621,184,137,482,394,1186,469,2588,814,904,432,1076,710,608,319,1565,526,1075,443,413,263,77,131,2381,765,2271,767,110,129,0,294,4235,930,4165,904,70,116,0,294,0,294
0500000US06019,6019,"Fresno County, California",2010,154283,4108,114058,3926,8833,1690,75,123,46,76,8712,1704,12211,1981,581,324,792,456,10838,1815,13467,1799,1042,476,3381,841,9044,1480,23863,2202,4639,945,8543,1358,10681,1463,54730,3623,27516,2860,18539,1885,8675,1371,954,656,40225,2544,8022,1508,2096,815,1929,633,3997,927,6816,848,4577,753,1342,510,897,393,5680,1102,5069,1050,611,367,0,294,9315,1490,9022,1494,282,236,11,18,9932,1402,9873,1407,59,98,0,294,460,322
0500000US06023,6023,"Humboldt County, California",2010,31560,1850,19980,1704,1165,489,0,294,0,294,1165,489,2843,810,115,138,127,132,2601,778,3262,942,125,131,490,413,2647,799,4981,1027,385,231,2334,864,2262,645,7544,1128,3464,747,2609,743,1471,496,185,238,11580,1518,2821,826,548,276,558,287,1715,710,2606,712,1572,536,948,489,86,107,2041,625,1921,605,91,115,29,50,1351,553,1228,552,67,107,56,93,2708,818,2708,818,0,294,0,294,53,61
