GeoID,Date,1 to 4 years,5 to 9 years,10 to 14 years,15 to 17 years,18 and 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 and 61 years,62 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,85 years and over,Same house 1 year ago:,Same house 1 year ago: - 1 to 4 years,Same house 1 year ago: - 5 to 9 years,Same house 1 year ago: - 10 to 14 years,Same house 1 year ago: - 15 to 17 years,Same house 1 year ago: - 18 and 19 years,Same house 1 year ago: - 20 to 24 years,Same house 1 year ago: - 25 to 29 years,Same house 1 year ago: - 30 to 34 years,Same house 1 year ago: - 35 to 39 years,Same house 1 year ago: - 40 to 44 years,Same house 1 year ago: - 45 to 49 years,Same house 1 year ago: - 50 to 54 years,Same house 1 year ago: - 55 to 59 years,Same house 1 year ago: - 60 and 61 years,Same house 1 year ago: - 62 to 64 years,Same house 1 year ago: - 65 to 69 years,Same house 1 year ago: - 70 to 74 years,Same house 1 year ago: - 75 to 79 years,Same house 1 year ago: - 80 to 84 years,Same house 1 year ago: - 85 years and over,Moved within same county:,Moved within same county: - 1 to 4 years,Moved within same county: - 5 to 9 years,Moved within same county: - 10 to 14 years,Moved within same county: - 15 to 17 years,Moved within same county: - 18 and 19 years,Moved within same county: - 20 to 24 years,Moved within same county: - 25 to 29 years,Moved within same county: - 30 to 34 years,Moved within same county: - 35 to 39 years,Moved within same county: - 40 to 44 years,Moved within same county: - 45 to 49 years,Moved within same county: - 50 to 54 years,Moved within same county: - 55 to 59 years,Moved within same county: - 60 and 61 years,Moved within same county: - 62 to 64 years,Moved within same county: - 65 to 69 years,Moved within same county: - 70 to 74 years,Moved within same county: - 75 to 79 years,Moved within same county: - 80 to 84 years,Moved within same county: - 85 years and over,Moved from different county within same state:,Moved from different county within same state: - 1 to 4 years,Moved from different county within same state: - 5 to 9 years,Moved from different county within same state: - 10 to 14 years,Moved from different county within same state: - 15 to 17 years,Moved from different county within same state: - 18 and 19 years,Moved from different county within same state: - 20 to 24 years,Moved from different county within same state: - 25 to 29 years,Moved from different county within same state: - 30 to 34 years,Moved from different county within same state: - 35 to 39 years,Moved from different county within same state: - 40 to 44 years,Moved from different county within same state: - 45 to 49 years,Moved from different county within same state: - 50 to 54 years,Moved from different county within same state: - 55 to 59 years,Moved from different county within same state: - 60 and 61 years,Moved from different county within same state: - 62 to 64 years,Moved from different county within same state: - 65 to 69 years,Moved from different county within same state: - 70 to 74 years,Moved from different county within same state: - 75 to 79 years,Moved from different county within same state: - 80 to 84 years,Moved from different county within same state: - 85 years and over,Moved from different state:,Moved from different state: - 1 to 4 years,Moved from different state: - 5 to 9 years,Moved from different state: - 10 to 14 years,Moved from different state: - 15 to 17 years,Moved from different state: - 18 and 19 years,Moved from different state: - 20 to 24 years,Moved from different state: - 25 to 29 years,Moved from different state: - 30 to 34 years,Moved from different state: - 35 to 39 years,Moved from different state: - 40 to 44 years,Moved from different state: - 45 to 49 years,Moved from different state: - 50 to 54 years,Moved from different state: - 55 to 59 years,Moved from different state: - 60 and 61 years,Moved from different state: - 62 to 64 years,Moved from different state: - 65 to 69 years,Moved from different state: - 70 to 74 years,Moved from different state: - 75 to 79 years,Moved from different state: - 80 to 84 years,Moved from different state: - 85 years and over,Moved from abroad:,Moved from abroad: - 1 to 4 years,Moved from abroad: - 5 to 9 years,Moved from abroad: - 10 to 14 years,Moved from abroad: - 15 to 17 years,Moved from abroad: - 18 and 19 years,Moved from abroad: - 20 to 24 years,Moved from abroad: - 25 to 29 years,Moved from abroad: - 30 to 34 years,Moved from abroad: - 35 to 39 years,Moved from abroad: - 40 to 44 years,Moved from abroad: - 45 to 49 years,Moved from abroad: - 50 to 54 years,Moved from abroad: - 55 to 59 years,Moved from abroad: - 60 and 61 years,Moved from abroad: - 62 to 64 years,Moved from abroad: - 65 to 69 years,Moved from abroad: - 70 to 74 years,Moved from abroad: - 75 to 79 years,Moved from abroad: - 80 to 84 years,Moved from abroad: - 85 years and over
6013,12/31/12,0.0509,0.1814,0.0252,0.0607,0.0607,0.0641,0.0678,0.0716,0.0767,0.0773,0.0693,0.0594,0.0436,0.0323,0.059,0.8609,0.0403,0.1574,0.0216,0.0471,0.0452,0.0489,0.0562,0.0622,0.067,0.0707,0.0639,0.0545,0.0411,0.0304,0.0543,0.0882,0.0072,0.0182,0.0022,0.0073,0.0083,0.0091,0.0073,0.0063,0.0073,0.0041,0.0028,0.0031,0.0015,0.0012,0.0024,0.0346,0.0023,0.0045,0.0009,0.0045,0.0051,0.0037,0.0033,0.0023,0.002,0.0015,0.0012,0.0008,0.0004,0.0006,0.0015,0.0111,0.0008,0.0008,0.0004,0.0009,0.0015,0.002,0.0007,0.0003,0.0004,0.0007,0.0009,0.0008,0.0004,0,0.0004,0.0052,0.0004,0.0005,0.0002,0.0009,0.0007,0.0003,0.0003,0.0003,0,0.0002,0.0005,0.0002,0.0002,0.0001,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,12/31/12,0.0391,0.1733,0.0232,0.0584,0.0441,0.0482,0.0397,0.0747,0.0782,0.0911,0.0843,0.0778,0.0626,0.0369,0.0683,0.8569,0.0291,0.1484,0.0163,0.0488,0.0317,0.0352,0.0303,0.0619,0.0636,0.0835,0.0795,0.0715,0.0582,0.0358,0.0632,0.0966,0.0092,0.0155,0.0057,0.0061,0.009,0.0089,0.0063,0.0098,0.0116,0.005,0.0016,0.003,0.0027,0,0.0022,0.0359,0.0007,0.0079,0.0004,0.0031,0.0026,0.003,0.0023,0.0024,0.0023,0.0023,0.0025,0.0024,0.0017,0.0012,0.0011,0.0104,0.0002,0.0015,0.0008,0.0005,0.0006,0.0011,0.0008,0.0007,0.0006,0.0003,0.0006,0.0009,0,0,0.0018,0.0002,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,12/31/12,0.0706,0.2124,0.0313,0.0857,0.0764,0.0702,0.0612,0.0613,0.0613,0.0616,0.0542,0.0463,0.0333,0.0256,0.0485,0.8282,0.0523,0.176,0.0251,0.0644,0.0569,0.0548,0.0501,0.0517,0.0515,0.0546,0.0498,0.042,0.0305,0.0234,0.045,0.1333,0.0149,0.031,0.0037,0.0155,0.0143,0.0115,0.0082,0.0082,0.0081,0.0051,0.0031,0.0033,0.0018,0.0018,0.003,0.0276,0.0031,0.004,0.0019,0.0049,0.0038,0.0029,0.0019,0.0009,0.0013,0.0008,0.0008,0.0005,0.0005,0.0001,0.0003,0.0078,0.0004,0.0012,0.0003,0.0006,0.0012,0.0006,0.0006,0.0004,0.0003,0.0009,0.0004,0.0003,0.0003,0.0003,0.0001,0.0031,0,0.0002,0.0002,0.0004,0.0003,0.0005,0.0004,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,12/31/12,0.0429,0.145,0.0332,0.0893,0.0709,0.074,0.0652,0.0622,0.0549,0.0703,0.0819,0.0653,0.0526,0.0299,0.0624,0.8018,0.0301,0.1225,0.016,0.0442,0.0505,0.0605,0.0512,0.0529,0.0434,0.0596,0.0729,0.0593,0.049,0.0287,0.061,0.1252,0.0092,0.0199,0.0026,0.0251,0.012,0.0105,0.011,0.0051,0.0084,0.006,0.0066,0.0058,0.001,0.0012,0.001,0.0515,0.0014,0.0019,0.0112,0.016,0.005,0.0019,0.0019,0.0023,0.0031,0.004,0.0018,0.0002,0.0003,0,0.0004,0.0215,0.0022,0.0008,0.0033,0.0039,0.0035,0.0011,0.0011,0.002,0,0.0007,0.0006,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,12/31/12,0.0625,0.2083,0.0325,0.0857,0.0721,0.0648,0.0633,0.0703,0.0618,0.0632,0.0685,0.0371,0.0341,0.0255,0.0504,0.8299,0.0474,0.168,0.0281,0.0667,0.0507,0.0516,0.0506,0.0555,0.0567,0.0541,0.0632,0.0337,0.0321,0.0235,0.0481,0.1206,0.0129,0.0365,0.004,0.0076,0.0133,0.0074,0.0093,0.0108,0.0034,0.0049,0.0032,0.0015,0.002,0.0017,0.002,0.0293,0.0008,0.002,0.0004,0.0065,0.0064,0.0049,0.0017,0.0011,0.0008,0.0033,0.0007,0.0005,0,0,0.0002,0.0119,0.0007,0,0.0001,0.0029,0.0009,0.0008,0.0005,0.0022,0.0005,0.0008,0.0008,0.0013,0,0.0002,0,0.0083,0.0007,0.0017,0,0.0019,0.0007,0,0.0012,0.0007,0.0005,0,0.0006,0,0,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,12/31/12,0.0729,0.2155,0.0316,0.0831,0.0772,0.0705,0.0706,0.0587,0.0627,0.0635,0.0515,0.047,0.0335,0.0227,0.0392,0.81,0.0539,0.1761,0.0256,0.0581,0.0554,0.0528,0.0537,0.0485,0.0534,0.0557,0.0457,0.0421,0.0308,0.0216,0.0367,0.1392,0.016,0.0319,0.0046,0.0174,0.0154,0.0122,0.0116,0.0064,0.0062,0.0058,0.0042,0.0033,0.0017,0.0006,0.0019,0.0379,0.0019,0.0058,0.001,0.0053,0.0051,0.004,0.0043,0.0028,0.0023,0.0017,0.0012,0.0012,0.0007,0.0003,0.0004,0.0098,0.001,0.0013,0.0003,0.0018,0.0012,0.001,0.0008,0.0006,0.0005,0.0002,0.0003,0.0003,0.0001,0.0001,0.0002,0.003,0,0.0004,0.0001,0.0004,0.0001,0.0005,0.0002,0.0004,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6031,12/31/12,0.0665,0.1976,0.0265,0.0823,0.0904,0.0822,0.0845,0.0623,0.0672,0.0647,0.0551,0.0342,0.0317,0.0173,0.0374,0.7774,0.0493,0.1527,0.0202,0.059,0.056,0.0577,0.0621,0.0496,0.055,0.0538,0.0489,0.0325,0.0297,0.0169,0.0339,0.1164,0.0105,0.0368,0.0035,0.0078,0.0134,0.0113,0.0124,0.007,0.0038,0.0024,0.0015,0.0017,0.0012,0.0005,0.0026,0.0905,0.0046,0.0071,0.0026,0.0094,0.0175,0.0119,0.0096,0.0053,0.0081,0.0085,0.0042,0,0.0008,0,0.0009,0.0136,0.0018,0.0008,0.0002,0.0056,0.0035,0.0011,0.0001,0.0001,0.0003,0,0.0003,0,0,0,0,0.0021,0.0003,0.0002,0,0.0005,0,0.0004,0.0002,0.0003,0,0,0.0001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,12/31/12,0.054,0.1737,0.0296,0.0799,0.0787,0.0748,0.0698,0.0741,0.0706,0.0686,0.0605,0.0494,0.0369,0.0264,0.0529,0.8658,0.0451,0.1537,0.0233,0.0624,0.0603,0.0603,0.0595,0.0648,0.0632,0.0626,0.0553,0.046,0.0348,0.025,0.0497,0.1047,0.0076,0.017,0.0039,0.012,0.0136,0.0117,0.0082,0.0076,0.0062,0.0048,0.0041,0.0027,0.0016,0.0011,0.0025,0.0129,0.0006,0.0013,0.0012,0.0023,0.002,0.0013,0.0009,0.0007,0.0005,0.0005,0.0005,0.0003,0.0002,0.0001,0.0003,0.01,0.0004,0.0008,0.0007,0.0021,0.0019,0.0009,0.0008,0.0006,0.0004,0.0005,0.0004,0.0002,0.0002,0.0001,0.0003,0.0065,0.0002,0.0009,0.0005,0.001,0.0009,0.0005,0.0005,0.0004,0.0003,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,12/31/12,0.0421,0.1538,0.0235,0.0394,0.0441,0.0504,0.0585,0.0799,0.0796,0.0839,0.0794,0.0808,0.0609,0.0436,0.0801,0.8552,0.035,0.1332,0.017,0.0306,0.0296,0.0351,0.0455,0.0659,0.0699,0.074,0.07,0.0731,0.0582,0.0423,0.0759,0.0702,0.0047,0.007,0.0014,0.0035,0.0076,0.0065,0.0055,0.0064,0.0051,0.005,0.0071,0.0047,0.0012,0.0011,0.0034,0.051,0.0016,0.0087,0.0038,0.0029,0.0045,0.0069,0.0033,0.0059,0.0036,0.0038,0.0011,0.0027,0.0015,0,0.0007,0.0129,0.0008,0.0029,0.0011,0.0002,0.0015,0.0011,0.0021,0.001,0.0004,0.0007,0.0007,0.0002,0,0.0002,0.0002,0.0107,0,0.0019,0.0002,0.0022,0.0008,0.0008,0.0022,0.0006,0.0007,0.0004,0.0006,0.0002,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,12/31/12,0.0649,0.2298,0.0385,0.0876,0.0698,0.0665,0.0691,0.0583,0.0601,0.0598,0.0512,0.0427,0.0363,0.0227,0.043,0.824,0.048,0.1903,0.0265,0.0646,0.0536,0.0523,0.0525,0.0487,0.054,0.0537,0.0449,0.0396,0.0339,0.0213,0.0404,0.1267,0.0125,0.0299,0.0065,0.0173,0.0119,0.0108,0.0131,0.0072,0.0035,0.0033,0.0051,0.002,0.0016,0.0006,0.0014,0.0418,0.0044,0.0087,0.0055,0.005,0.0036,0.0007,0.003,0.0024,0.0026,0.0023,0.0006,0.0009,0.0006,0.0009,0.0006,0.006,0,0.0006,0,0.0004,0.0007,0.0023,0.0005,0,0,0.0004,0.0005,0.0002,0.0002,0,0,0.0015,0,0.0003,0,0.0003,0,0.0004,0,0,0,0,0.0001,0,0,0,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6053,12/31/12,0.0637,0.191,0.0332,0.0799,0.0763,0.0762,0.0674,0.0636,0.0618,0.0642,0.056,0.0532,0.0336,0.027,0.0531,0.8584,0.0535,0.1694,0.0269,0.0572,0.0562,0.0636,0.0555,0.0554,0.0569,0.0589,0.0505,0.0466,0.0314,0.0262,0.0502,0.0882,0.0076,0.0177,0.0027,0.0099,0.0121,0.0081,0.0076,0.0047,0.0031,0.0031,0.0035,0.0037,0.0015,0.0005,0.0024,0.025,0.0012,0.0011,0.0025,0.0049,0.0035,0.0023,0.0021,0.002,0.001,0.001,0.0011,0.0016,0.0006,0,0.0001,0.0225,0.0006,0.0021,0.0008,0.0068,0.0036,0.0012,0.0018,0.0013,0.0007,0.0012,0.0004,0.0012,0.0001,0.0002,0.0003,0.0061,0.0007,0.0007,0.0002,0.0011,0.0009,0.001,0.0005,0.0002,0.0001,0,0.0004,0,0.0001,0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6055,12/31/12,0.0449,0.1717,0.0266,0.066,0.0627,0.0593,0.0505,0.0781,0.0718,0.0726,0.0711,0.0631,0.0449,0.0375,0.0792,0.879,0.0382,0.1533,0.0211,0.0545,0.0474,0.0478,0.0455,0.0668,0.0652,0.0636,0.064,0.0591,0.041,0.0363,0.0754,0.0754,0.006,0.013,0.0028,0.0049,0.0075,0.0074,0.0033,0.0049,0.0046,0.0072,0.0055,0.0029,0.0024,0.0001,0.0029,0.033,0.0007,0.003,0.0013,0.0048,0.0061,0.0034,0.0008,0.0045,0.0021,0.0017,0.0012,0.0009,0.0012,0.0009,0.0006,0.0104,0,0.002,0.0014,0.0017,0.0013,0.0007,0.0004,0.0018,0,0,0.0004,0.0003,0,0,0.0003,0.0022,0,0.0005,0,0.0002,0.0005,0,0.0005,0,0,0.0001,0,0,0.0003,0.0002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,12/31/12,0.0517,0.1769,0.0285,0.0755,0.0713,0.0683,0.0663,0.0757,0.0745,0.0731,0.0629,0.0504,0.039,0.0296,0.0563,0.8524,0.0417,0.1522,0.0228,0.058,0.0521,0.0524,0.0556,0.0651,0.0669,0.0655,0.057,0.0467,0.0365,0.0277,0.0522,0.1046,0.0077,0.0194,0.0028,0.0118,0.0128,0.0112,0.0079,0.0075,0.0056,0.0055,0.0042,0.0028,0.0017,0.0011,0.0027,0.0247,0.0014,0.0026,0.0023,0.0033,0.0039,0.0025,0.0014,0.0016,0.0013,0.0012,0.0012,0.0005,0.0004,0.0003,0.0008,0.012,0.0006,0.0017,0.0005,0.0017,0.0016,0.0016,0.0009,0.001,0.0003,0.0006,0.0003,0.0002,0.0003,0.0003,0.0004,0.0063,0.0003,0.001,0.0002,0.0006,0.0009,0.0006,0.0005,0.0006,0.0003,0.0003,0.0002,0.0002,0.0002,0.0001,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6061,12/31/12,0.0451,0.1822,0.0242,0.056,0.0545,0.0577,0.0637,0.0685,0.0722,0.0762,0.0716,0.0591,0.0557,0.0392,0.0742,0.8603,0.037,0.1574,0.0203,0.0413,0.0391,0.0456,0.051,0.0583,0.0641,0.0707,0.0638,0.0555,0.0511,0.0363,0.0689,0.0805,0.0054,0.0166,0.0027,0.008,0.0055,0.0083,0.0081,0.0066,0.0041,0.0027,0.0039,0.0025,0.0018,0.0016,0.0028,0.0427,0.002,0.0063,0.0009,0.0055,0.0065,0.0026,0.0041,0.0024,0.0029,0.0011,0.003,0.0007,0.0016,0.0014,0.0015,0.0122,0.0007,0.001,0,0.0007,0.003,0.001,0.0003,0.0004,0.0006,0.0015,0.0008,0.0003,0.0012,0,0.0008,0.0043,0,0.001,0.0002,0.0006,0.0004,0.0002,0.0001,0.0008,0.0006,0.0002,0,0.0002,0,0,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6065,12/31/12,0.0592,0.2047,0.0322,0.0762,0.0666,0.0659,0.0668,0.0655,0.0673,0.0659,0.0555,0.0485,0.0408,0.029,0.0559,0.8358,0.0461,0.172,0.0258,0.0556,0.0479,0.0513,0.0556,0.0562,0.0592,0.0583,0.0489,0.0434,0.037,0.0266,0.0519,0.109,0.0095,0.0249,0.0038,0.0122,0.0123,0.0097,0.0076,0.0064,0.0052,0.005,0.0039,0.0026,0.002,0.0015,0.0024,0.0376,0.002,0.0048,0.002,0.0062,0.0054,0.0032,0.0027,0.0021,0.002,0.0019,0.0015,0.0014,0.001,0.0006,0.0008,0.0133,0.0015,0.0023,0.0003,0.0015,0.0008,0.0012,0.0007,0.0006,0.0007,0.0005,0.001,0.001,0.0006,0.0002,0.0006,0.0043,0.0001,0.0007,0.0002,0.0006,0.0002,0.0004,0.0003,0.0002,0.0002,0.0003,0.0004,0.0002,0.0002,0.0002,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6067,12/31/12,0.0572,0.1827,0.026,0.0752,0.0769,0.0727,0.0665,0.0674,0.0678,0.0701,0.0623,0.0545,0.0392,0.0266,0.0549,0.802,0.0422,0.1458,0.019,0.049,0.0509,0.0551,0.0509,0.0558,0.0573,0.0614,0.0544,0.0501,0.0352,0.0248,0.0501,0.1481,0.0122,0.0317,0.0042,0.0173,0.018,0.0134,0.0124,0.0092,0.008,0.0067,0.0053,0.003,0.0025,0.0009,0.0034,0.0316,0.0016,0.0029,0.0021,0.0069,0.0049,0.0022,0.0022,0.0017,0.0016,0.0011,0.0018,0.0007,0.0007,0.0005,0.0009,0.0119,0.0009,0.0013,0.0003,0.0015,0.002,0.0014,0.0007,0.0002,0.0007,0.0008,0.0005,0.0004,0.0006,0.0002,0.0002,0.0064,0.0003,0.001,0.0002,0.0005,0.0012,0.0006,0.0004,0.0005,0.0003,0.0002,0.0002,0.0003,0.0003,0.0001,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6071,12/31/12,0.063,0.2086,0.0328,0.0844,0.0737,0.0697,0.0649,0.0677,0.067,0.0672,0.0559,0.0482,0.0329,0.0239,0.0401,0.8398,0.0488,0.1754,0.027,0.0649,0.0557,0.0546,0.0534,0.0574,0.0606,0.0595,0.0506,0.0436,0.0306,0.0217,0.0361,0.1039,0.0096,0.0246,0.0038,0.0123,0.0108,0.0084,0.0075,0.0079,0.0038,0.0048,0.0032,0.0029,0.0014,0.0012,0.0018,0.0384,0.0028,0.0058,0.0015,0.0043,0.0048,0.005,0.0026,0.0017,0.0022,0.0023,0.0017,0.001,0.0006,0.0006,0.0015,0.0131,0.0015,0.002,0.0003,0.0021,0.0019,0.0012,0.001,0.0006,0.0003,0.0005,0.0003,0.0005,0.0001,0.0003,0.0005,0.0048,0.0003,0.0008,0.0002,0.0009,0.0005,0.0005,0.0004,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,12/31/12,0.0541,0.1649,0.03,0.0882,0.0826,0.0753,0.0685,0.0664,0.0672,0.0689,0.0627,0.0501,0.0373,0.0276,0.0561,0.8427,0.0433,0.1433,0.0223,0.0614,0.0588,0.0595,0.0583,0.0585,0.0594,0.0618,0.0573,0.0465,0.0342,0.0261,0.0518,0.1074,0.0082,0.0159,0.0031,0.0167,0.0157,0.0114,0.0076,0.0055,0.0054,0.0055,0.004,0.0024,0.0021,0.0009,0.0029,0.0184,0.0011,0.0019,0.0023,0.004,0.0025,0.0012,0.0008,0.001,0.001,0.0007,0.0004,0.0003,0.0003,0.0002,0.0006,0.0221,0.0012,0.0023,0.0019,0.004,0.0042,0.0023,0.0011,0.0011,0.0009,0.0005,0.0007,0.0006,0.0004,0.0003,0.0005,0.0094,0.0002,0.0014,0.0005,0.0021,0.0014,0.0009,0.0006,0.0003,0.0005,0.0003,0.0002,0.0002,0.0003,0.0002,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6075,12/31/12,0.0356,0.0903,0.0196,0.0661,0.1136,0.1072,0.0875,0.0777,0.0707,0.0665,0.0632,0.0607,0.043,0.0287,0.0695,0.8399,0.0321,0.0825,0.0093,0.0432,0.0742,0.0799,0.074,0.069,0.0637,0.0612,0.0581,0.0579,0.0405,0.0271,0.0672,0.074,0.0021,0.004,0.002,0.0077,0.0169,0.0121,0.0071,0.0061,0.004,0.0032,0.0032,0.0015,0.0015,0.001,0.0016,0.0427,0.0003,0.0018,0.0069,0.0056,0.0107,0.0074,0.0035,0.0009,0.0019,0.001,0.0009,0.0009,0.0004,0.0004,0.0001,0.0259,0.0003,0.0008,0.0008,0.0062,0.007,0.0053,0.002,0.0009,0.0002,0.001,0.0006,0.0001,0.0001,0.0002,0.0004,0.0175,0.0008,0.0013,0.0007,0.0034,0.0048,0.0025,0.0009,0.0007,0.0009,0.0002,0.0004,0.0003,0.0004,0,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077,12/31/12,0.0614,0.2136,0.0308,0.0755,0.0685,0.067,0.0674,0.0648,0.0665,0.0665,0.0554,0.0506,0.0353,0.0272,0.0496,0.8262,0.0472,0.1773,0.0225,0.0556,0.052,0.0514,0.055,0.0515,0.0565,0.0572,0.0507,0.046,0.0326,0.0255,0.0452,0.1231,0.0103,0.0285,0.004,0.0137,0.0117,0.0115,0.0081,0.0093,0.0074,0.0065,0.0029,0.0034,0.0011,0.0014,0.0033,0.0418,0.0037,0.0065,0.0035,0.0054,0.0036,0.0036,0.0039,0.0032,0.002,0.0025,0.0013,0.0007,0.0008,0.0003,0.0008,0.0057,0.0001,0.0008,0.0008,0.0009,0.0011,0.0003,0.0002,0.0005,0.0004,0.0002,0.0001,0.0001,0.0001,0,0.0003,0.0032,0,0.0004,0.0001,0,0.0002,0.0002,0.0002,0.0003,0.0002,0,0.0004,0.0003,0.0007,0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6079,12/31/12,0.0382,0.1406,0.0461,0.1113,0.0562,0.0603,0.0518,0.0571,0.0601,0.0716,0.0689,0.0727,0.0513,0.0369,0.0768,0.7835,0.0262,0.121,0.0118,0.0556,0.0316,0.045,0.0415,0.0468,0.0511,0.0669,0.0628,0.0669,0.0483,0.0357,0.0724,0.1274,0.0071,0.0141,0.0117,0.0372,0.0178,0.0088,0.0067,0.008,0.0048,0.0028,0.0037,0.0017,0.0006,0.0006,0.0019,0.0714,0.004,0.0051,0.0206,0.0133,0.0062,0.0061,0.0031,0.001,0.0034,0.0008,0.0019,0.0021,0.0017,0,0.0022,0.0141,0.0009,0.0005,0.002,0.0042,0.0005,0.0005,0.0002,0.0014,0.0008,0.0011,0.0005,0.0008,0.0004,0.0003,0.0001,0.0036,0,0,0,0.001,0.0002,0,0.0003,0,0.0001,0,0,0.0012,0.0003,0.0003,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081,12/31/12,0.0511,0.158,0.0209,0.0555,0.0683,0.0734,0.0738,0.0767,0.0755,0.0758,0.0718,0.0582,0.0437,0.0318,0.0656,0.8731,0.0439,0.1434,0.0186,0.0429,0.0505,0.056,0.0612,0.0661,0.0673,0.0702,0.066,0.0551,0.0408,0.0297,0.0615,0.0637,0.0039,0.009,0.0009,0.0057,0.0073,0.0077,0.0058,0.0059,0.0038,0.0035,0.0031,0.0014,0.0015,0.0016,0.0025,0.0406,0.0024,0.0019,0.0006,0.0051,0.0071,0.0074,0.0039,0.0024,0.0032,0.0016,0.0015,0.0014,0.0009,0.0003,0.001,0.0118,0.0007,0.0009,0.0002,0.0011,0.0026,0.0013,0.0017,0.0014,0.0008,0.0003,0.0005,0.0002,0.0001,0,0.0001,0.0108,0.0003,0.0028,0.0006,0.0007,0.0009,0.001,0.0013,0.0009,0.0003,0.0002,0.0007,0.0002,0.0004,0.0002,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083,12/31/12,0.0543,0.1631,0.0493,0.1089,0.0693,0.0654,0.0554,0.063,0.0626,0.0624,0.0607,0.0509,0.0401,0.0287,0.0661,0.782,0.0392,0.134,0.0236,0.062,0.0438,0.0497,0.0447,0.0518,0.0548,0.0543,0.0546,0.0468,0.037,0.0273,0.0586,0.1525,0.0127,0.0225,0.0091,0.0337,0.0184,0.0117,0.0086,0.0081,0.0048,0.0064,0.0045,0.0034,0.0024,0.0012,0.005,0.0357,0.0008,0.0028,0.015,0.0048,0.0036,0.0018,0.0012,0.0007,0.0012,0.0008,0.0012,0.0003,0.0004,0.0002,0.0009,0.0208,0.0014,0.0028,0.0015,0.0047,0.0025,0.0021,0.0008,0.0012,0.0013,0.0007,0.0003,0.0004,0.0003,0,0.0009,0.009,0.0001,0.0011,0.0001,0.0037,0.0011,0.0002,0,0.0012,0.0004,0.0002,0.0001,0,0.0002,0,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,12/31/12,0.0571,0.1709,0.0251,0.0642,0.0749,0.0774,0.0759,0.0789,0.0752,0.0723,0.0613,0.0494,0.0375,0.0271,0.0527,0.85,0.0469,0.1496,0.0206,0.0466,0.052,0.059,0.0613,0.0673,0.0676,0.0666,0.057,0.0455,0.0354,0.0251,0.0495,0.095,0.0071,0.0151,0.002,0.0099,0.0129,0.0118,0.0091,0.008,0.0052,0.0041,0.0025,0.0025,0.0013,0.0012,0.0023,0.0249,0.0013,0.003,0.0014,0.0042,0.004,0.0026,0.002,0.0014,0.0017,0.0008,0.0008,0.0006,0.0002,0.0004,0.0006,0.0152,0.0009,0.0015,0.0008,0.0021,0.0032,0.0019,0.0017,0.0014,0.0002,0.0004,0.0004,0.0003,0.0002,0,0.0002,0.0149,0.001,0.0018,0.0004,0.0014,0.0029,0.0021,0.0018,0.0008,0.0004,0.0005,0.0005,0.0005,0.0004,0.0004,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
